,id,width,height,1box,2box,3box,4box,5box,6box,7box,8box,9box,10box
334,scottish_terrier_174_jpg.rf.8bc99774a9febce2195b812ac0d71f3b.jpg,500,499,"{'bounding_box': array([0.13935435, 0.18037337, 0.8205266 , 0.8038963 ], dtype=float32), 'class_id': 32.0, 'score': 0.93182653}","{'bounding_box': array([ 0.05271286, -0.07797235,  0.8896468 ,  0.8563288 ], dtype=float32), 'class_id': 35.0, 'score': 0.034512162}","{'bounding_box': array([-0.00798122, -0.00102523,  0.12331954,  0.32526097], dtype=float32), 'class_id': 0.0, 'score': 0.014464945}","{'bounding_box': array([0.00398836, 0.50387686, 0.02712684, 0.5756975 ], dtype=float32), 'class_id': 2.0, 'score': 0.012236387}","{'bounding_box': array([-0.00501405, -0.01147528,  0.1584031 ,  0.47581315], dtype=float32), 'class_id': 6.0, 'score': 0.01057902}","{'bounding_box': array([0.04701221, 0.19427931, 0.8934267 , 1.0752691 ], dtype=float32), 'class_id': 32.0, 'score': 0.009500951}","{'bounding_box': array([-0.00160996,  0.07314101,  0.1003727 ,  0.31876025], dtype=float32), 'class_id': 1.0, 'score': 0.0088305175}","{'bounding_box': array([2.3449585e-04, 8.5924774e-02, 7.0398584e-02, 2.6947060e-01],
      dtype=float32), 'class_id': 1.0, 'score': 0.0081395805}","{'bounding_box': array([0.18104762, 0.0047443 , 0.4775768 , 0.14726484], dtype=float32), 'class_id': 13.0, 'score': 0.007848591}","{'bounding_box': array([0.0615494 , 0.71778256, 0.3196021 , 0.8764786 ], dtype=float32), 'class_id': 23.0, 'score': 0.007819474}"
335,1824.jpg,695,925,"{'bounding_box': array([0.07777724, 0.385275  , 0.9820831 , 0.9985912 ], dtype=float32), 'class_id': 25.0, 'score': 0.10278013}","{'bounding_box': array([0.0478321, 0.3019171, 0.5395875, 1.0011148], dtype=float32), 'class_id': 31.0, 'score': 0.0669581}","{'bounding_box': array([0.00122201, 0.17822024, 0.3707392 , 0.96919465], dtype=float32), 'class_id': 31.0, 'score': 0.03028664}","{'bounding_box': array([0.0815803 , 0.3823407 , 0.42708844, 0.95893013], dtype=float32), 'class_id': 31.0, 'score': 0.025722206}","{'bounding_box': array([0.02555929, 0.4228097 , 0.3201149 , 0.9882848 ], dtype=float32), 'class_id': 31.0, 'score': 0.024196237}","{'bounding_box': array([-0.23555565,  0.42234218,  0.8339691 ,  1.2143953 ], dtype=float32), 'class_id': 22.0, 'score': 0.019577771}","{'bounding_box': array([0.05836891, 0.12440529, 0.49768418, 0.8508202 ], dtype=float32), 'class_id': 31.0, 'score': 0.017702967}","{'bounding_box': array([-0.00104585,  0.9391598 ,  0.21850988,  0.9993771 ], dtype=float32), 'class_id': 5.0, 'score': 0.016996026}","{'bounding_box': array([0.42029905, 0.0061734 , 0.697109  , 0.08952925], dtype=float32), 'class_id': 19.0, 'score': 0.016097605}","{'bounding_box': array([0.05917206, 0.93538404, 0.32282266, 0.9967942 ], dtype=float32), 'class_id': 5.0, 'score': 0.014534265}"
336,japanese_chin_143_jpg.rf.a32810e2370ccf6f99ac6fa19b38849b.jpg,500,375,"{'bounding_box': array([0.12370127, 0.20761329, 0.60600746, 0.61996704], dtype=float32), 'class_id': 25.0, 'score': 0.68609107}","{'bounding_box': array([7.9670548e-04, 5.4894292e-01, 2.1524803e-01, 1.0335335e+00],
      dtype=float32), 'class_id': 36.0, 'score': 0.01648748}","{'bounding_box': array([ 0.04825938, -0.02694395,  0.64684075,  0.6509532 ], dtype=float32), 'class_id': 8.0, 'score': 0.011336982}","{'bounding_box': array([0.18684068, 0.47283918, 0.2491282 , 0.60081464], dtype=float32), 'class_id': 6.0, 'score': 0.009037942}","{'bounding_box': array([0.00053097, 0.03327443, 0.17112754, 0.5258149 ], dtype=float32), 'class_id': 36.0, 'score': 0.008400679}","{'bounding_box': array([0.2798223 , 0.92758703, 0.54476744, 0.99715877], dtype=float32), 'class_id': 37.0, 'score': 0.008162469}","{'bounding_box': array([-0.07341752,  0.6500726 ,  0.22117728,  1.1362933 ], dtype=float32), 'class_id': 36.0, 'score': 0.007818669}","{'bounding_box': array([0.1569399 , 0.00308406, 0.41674146, 0.06484927], dtype=float32), 'class_id': 37.0, 'score': 0.0078051984}","{'bounding_box': array([0.1420869 , 0.19677897, 0.4608406 , 0.5785967 ], dtype=float32), 'class_id': 22.0, 'score': 0.007360995}","{'bounding_box': array([-0.00141433,  0.41167757,  0.07617086,  0.71599734], dtype=float32), 'class_id': 3.0, 'score': 0.0063224435}"
337,Persian_13_jpg.rf.dd6ccb81649242fcc8a22fd4ddbfbab7.jpg,500,375,"{'bounding_box': array([0.00101018, 0.11926869, 0.73568183, 0.98617256], dtype=float32), 'class_id': 7.0, 'score': 0.9584659}","{'bounding_box': array([0.06497511, 0.6821117 , 0.59069693, 1.0387359 ], dtype=float32), 'class_id': 24.0, 'score': 0.02277705}","{'bounding_box': array([-0.00872673,  0.08797663,  0.09858932,  0.3919106 ], dtype=float32), 'class_id': 2.0, 'score': 0.021642745}","{'bounding_box': array([-0.00051575,  0.07630318,  0.0498684 ,  0.23283684], dtype=float32), 'class_id': 7.0, 'score': 0.019323647}","{'bounding_box': array([0.4833827 , 0.23096171, 0.74488616, 0.7566912 ], dtype=float32), 'class_id': 7.0, 'score': 0.016379207}","{'bounding_box': array([ 1.8371753e-03, -5.8829784e-05,  9.9604428e-02,  1.9828501e-01],
      dtype=float32), 'class_id': 21.0, 'score': 0.015414983}","{'bounding_box': array([-0.16888942,  0.16821033,  0.6183816 ,  1.2150493 ], dtype=float32), 'class_id': 7.0, 'score': 0.0144476}","{'bounding_box': array([-0.00049933,  0.05839562,  0.07670212,  0.30044925], dtype=float32), 'class_id': 24.0, 'score': 0.01216352}","{'bounding_box': array([ 8.1816047e-01, -8.5268170e-04,  1.0057646e+00,  1.9013178e-01],
      dtype=float32), 'class_id': 9.0, 'score': 0.011985242}","{'bounding_box': array([-8.0229715e-05,  4.6594995e-01,  5.5384360e-02,  5.9480268e-01],
      dtype=float32), 'class_id': 6.0, 'score': 0.01103574}"
338,wheaten_terrier_131_jpg.rf.8ff32f62df3f8a2e4d608048de999516.jpg,375,500,"{'bounding_box': array([0.0879932 , 0.20526394, 0.6206494 , 0.8872613 ], dtype=float32), 'class_id': 35.0, 'score': 0.9759191}","{'bounding_box': array([0.11450768, 0.2208939 , 0.5650453 , 0.5599171 ], dtype=float32), 'class_id': 35.0, 'score': 0.0278247}","{'bounding_box': array([0.44264895, 0.941252  , 0.67687434, 0.9946444 ], dtype=float32), 'class_id': 37.0, 'score': 0.019453645}","{'bounding_box': array([-0.02512395, -0.13068104,  0.67685163,  0.9067867 ], dtype=float32), 'class_id': 35.0, 'score': 0.014963418}","{'bounding_box': array([0.4250803 , 0.94607   , 0.61190915, 1.002316  ], dtype=float32), 'class_id': 37.0, 'score': 0.010178775}","{'bounding_box': array([ 0.29782227, -0.00624834,  0.5188178 ,  0.06057645], dtype=float32), 'class_id': 5.0, 'score': 0.007635027}","{'bounding_box': array([0.701441  , 0.13426928, 0.7701445 , 0.2395842 ], dtype=float32), 'class_id': 5.0, 'score': 0.0074971914}","{'bounding_box': array([0.01032072, 0.06152882, 0.16914383, 0.47287232], dtype=float32), 'class_id': 36.0, 'score': 0.0072921515}","{'bounding_box': array([0.12607855, 0.07635936, 1.1650057 , 0.9107784 ], dtype=float32), 'class_id': 13.0, 'score': 0.006709218}","{'bounding_box': array([0.00252158, 0.7460487 , 0.02398938, 0.8212459 ], dtype=float32), 'class_id': 3.0, 'score': 0.006694883}"
339,Russian_Blue_107_jpg.rf.acbbbfff0f5cbae37f897ab6c9b4e1e7.jpg,281,500,"{'bounding_box': array([0.01829594, 0.00175774, 0.5929978 , 0.9330355 ], dtype=float32), 'class_id': 9.0, 'score': 0.81664646}","{'bounding_box': array([0.02336895, 0.01171476, 1.1784508 , 0.9673012 ], dtype=float32), 'class_id': 34.0, 'score': 0.041864693}","{'bounding_box': array([0.06200241, 0.39986688, 0.53876454, 0.9106788 ], dtype=float32), 'class_id': 9.0, 'score': 0.018775195}","{'bounding_box': array([0.8022357 , 0.00343837, 1.0041428 , 0.14733085], dtype=float32), 'class_id': 6.0, 'score': 0.010639012}","{'bounding_box': array([-0.09085172, -0.15936515,  0.48054898,  0.774253  ], dtype=float32), 'class_id': 9.0, 'score': 0.009801418}","{'bounding_box': array([0.00329499, 0.08165264, 0.02488372, 0.16474947], dtype=float32), 'class_id': 2.0, 'score': 0.008813858}","{'bounding_box': array([ 0.02816638, -0.00942637,  0.2234475 ,  0.05824722], dtype=float32), 'class_id': 19.0, 'score': 0.00850606}","{'bounding_box': array([0.00362475, 0.05979944, 0.02394766, 0.13458683], dtype=float32), 'class_id': 2.0, 'score': 0.007928163}","{'bounding_box': array([0.43642566, 0.94464356, 0.63964856, 1.0061582 ], dtype=float32), 'class_id': 37.0, 'score': 0.0077893734}","{'bounding_box': array([-0.00065652,  0.2638446 ,  0.04005802,  0.3899361 ], dtype=float32), 'class_id': 5.0, 'score': 0.007763207}"
340,newfoundland_17_jpg.rf.9554ff8fd6bc7f32e0fba175d31846e0.jpg,375,500,"{'bounding_box': array([0.20533438, 0.16682689, 0.4949442 , 0.5196413 ], dtype=float32), 'class_id': 27.0, 'score': 0.9211006}","{'bounding_box': array([0.51896656, 0.5543879 , 0.7067263 , 0.6893189 ], dtype=float32), 'class_id': 35.0, 'score': 0.02459988}","{'bounding_box': array([0.4132104 , 0.00154427, 0.66602707, 0.07278492], dtype=float32), 'class_id': 5.0, 'score': 0.017343193}","{'bounding_box': array([0.14051181, 0.699361  , 0.18626183, 0.83559436], dtype=float32), 'class_id': 35.0, 'score': 0.016055405}","{'bounding_box': array([-1.0856044e-02,  2.0551682e-04,  1.1068730e-01,  2.7393845e-01],
      dtype=float32), 'class_id': 10.0, 'score': 0.012672007}","{'bounding_box': array([0.1869067 , 0.58767664, 0.40805906, 0.92779744], dtype=float32), 'class_id': 35.0, 'score': 0.01243493}","{'bounding_box': array([0.17981118, 0.16864127, 0.5367936 , 0.667487  ], dtype=float32), 'class_id': 18.0, 'score': 0.010632008}","{'bounding_box': array([0.28485444, 0.93429697, 0.5125239 , 1.0080426 ], dtype=float32), 'class_id': 5.0, 'score': 0.0093995035}","{'bounding_box': array([0.780955  , 0.00769202, 1.002866  , 0.13817517], dtype=float32), 'class_id': 8.0, 'score': 0.008764297}","{'bounding_box': array([ 0.7445319 , -0.01985675,  1.0126282 ,  0.3930715 ], dtype=float32), 'class_id': 10.0, 'score': 0.007904798}"
341,Ragdoll_158_jpg.rf.f9c36ee093139d00405f4f0838dd00d8.jpg,500,378,"{'bounding_box': array([0.01123744, 0.7329316 , 0.31510022, 0.9546907 ], dtype=float32), 'class_id': 8.0, 'score': 0.9928157}","{'bounding_box': array([0.0156333, 0.4936641, 0.3230741, 0.9447997], dtype=float32), 'class_id': 8.0, 'score': 0.032265812}","{'bounding_box': array([0.21634948, 0.22189641, 0.37711406, 0.40787327], dtype=float32), 'class_id': 22.0, 'score': 0.014452189}","{'bounding_box': array([-0.0724554 ,  0.7398638 ,  0.28734806,  1.0503697 ], dtype=float32), 'class_id': 8.0, 'score': 0.008611977}","{'bounding_box': array([0.20817165, 0.17160192, 0.3720274 , 0.36792186], dtype=float32), 'class_id': 22.0, 'score': 0.008277804}","{'bounding_box': array([0.13860178, 0.54538167, 1.085345  , 1.0760144 ], dtype=float32), 'class_id': 25.0, 'score': 0.007419795}","{'bounding_box': array([0.22204424, 0.2689958 , 0.3805169 , 0.45304814], dtype=float32), 'class_id': 22.0, 'score': 0.007330179}","{'bounding_box': array([0.09638787, 0.0055213 , 0.33408776, 0.05704851], dtype=float32), 'class_id': 37.0, 'score': 0.0071570575}","{'bounding_box': array([0.00469426, 0.02017744, 0.18764761, 0.39836824], dtype=float32), 'class_id': 36.0, 'score': 0.007133335}","{'bounding_box': array([0.26636973, 0.2276448 , 0.42095998, 0.41594416], dtype=float32), 'class_id': 22.0, 'score': 0.0070593655}"
342,scottish_terrier_172_jpg.rf.e307dfa8603b4cf8b2a8d4c054a66c81.jpg,375,500,"{'bounding_box': array([0.10147747, 0.13117889, 0.8350141 , 0.7337048 ], dtype=float32), 'class_id': 32.0, 'score': 0.980477}","{'bounding_box': array([ 0.03607422, -0.10168001,  0.92043734,  0.7513013 ], dtype=float32), 'class_id': 32.0, 'score': 0.025594473}","{'bounding_box': array([0.19210002, 0.8218215 , 0.2209718 , 0.87220734], dtype=float32), 'class_id': 21.0, 'score': 0.016972125}","{'bounding_box': array([0.5002434 , 0.93350625, 0.77561843, 0.9971466 ], dtype=float32), 'class_id': 14.0, 'score': 0.015096843}","{'bounding_box': array([0.19261955, 0.7792276 , 0.22565438, 0.84996593], dtype=float32), 'class_id': 22.0, 'score': 0.01473406}","{'bounding_box': array([0.12660833, 0.52474415, 0.44403344, 0.70220375], dtype=float32), 'class_id': 3.0, 'score': 0.014419049}","{'bounding_box': array([0.19211246, 0.8063363 , 0.22207259, 0.8612546 ], dtype=float32), 'class_id': 21.0, 'score': 0.012558192}","{'bounding_box': array([-0.01264685,  0.00453398,  0.10478233,  0.2782613 ], dtype=float32), 'class_id': 10.0, 'score': 0.012547225}","{'bounding_box': array([0.20821543, 0.76343185, 0.23269595, 0.8254877 ], dtype=float32), 'class_id': 23.0, 'score': 0.012337625}","{'bounding_box': array([0.32208943, 0.1676559 , 0.36860687, 0.30446666], dtype=float32), 'class_id': 7.0, 'score': 0.011459321}"
343,american_bulldog_12_jpg.rf.d6fd6535cb14c95b229be7cd5ba0563d.jpg,500,333,"{'bounding_box': array([0.17097557, 0.36981034, 0.79499125, 0.8268558 ], dtype=float32), 'class_id': 12.0, 'score': 0.812476}","{'bounding_box': array([0.5851529 , 0.0073557 , 1.0102868 , 0.20276164], dtype=float32), 'class_id': 33.0, 'score': 0.037372947}","{'bounding_box': array([0.40175977, 0.59794754, 0.43334922, 0.67141694], dtype=float32), 'class_id': 8.0, 'score': 0.035697073}","{'bounding_box': array([0.19092931, 0.3651811 , 0.5045231 , 0.79546595], dtype=float32), 'class_id': 27.0, 'score': 0.014453739}","{'bounding_box': array([0.39337736, 0.60835505, 0.42913532, 0.6752416 ], dtype=float32), 'class_id': 8.0, 'score': 0.014392793}","{'bounding_box': array([-0.06584532,  0.00744346,  0.23362675,  0.53726745], dtype=float32), 'class_id': 36.0, 'score': 0.0105217695}","{'bounding_box': array([ 0.11526236, -0.19680476,  0.8859298 ,  0.8873111 ], dtype=float32), 'class_id': 12.0, 'score': 0.007312745}","{'bounding_box': array([-0.0073589 ,  0.09132245,  0.14423686,  0.61085653], dtype=float32), 'class_id': 36.0, 'score': 0.0058306158}","{'bounding_box': array([0.43112952, 0.9413753 , 0.6888471 , 0.99575573], dtype=float32), 'class_id': 37.0, 'score': 0.0056726933}","{'bounding_box': array([ 0.33461577, -0.07928906,  0.93698245,  0.31355268], dtype=float32), 'class_id': 15.0, 'score': 0.005491644}"
344,samoyed_150_jpg.rf.7bc090c04cc30f98b1d7b597fbac029f.jpg,500,375,"{'bounding_box': array([0.13512573, 0.44932255, 0.5688858 , 0.84979343], dtype=float32), 'class_id': 21.0, 'score': 0.04266277}","{'bounding_box': array([0.20040926, 0.44753504, 0.77157986, 0.8789207 ], dtype=float32), 'class_id': 35.0, 'score': 0.022981197}","{'bounding_box': array([0.00325205, 0.06250874, 0.0238356 , 0.12554944], dtype=float32), 'class_id': 2.0, 'score': 0.018306077}","{'bounding_box': array([0.09750514, 0.21515608, 0.5741282 , 0.7913755 ], dtype=float32), 'class_id': 21.0, 'score': 0.013573676}","{'bounding_box': array([-0.02543342, -0.03135011,  0.34637812,  0.7836896 ], dtype=float32), 'class_id': 33.0, 'score': 0.013536543}","{'bounding_box': array([-0.00400079,  0.24633673,  0.07636514,  0.48128262], dtype=float32), 'class_id': 1.0, 'score': 0.010969192}","{'bounding_box': array([ 0.00945956, -0.15358308,  0.71546274,  1.0070289 ], dtype=float32), 'class_id': 18.0, 'score': 0.01091373}","{'bounding_box': array([0.2551252 , 0.5527158 , 0.944927  , 0.98361814], dtype=float32), 'class_id': 35.0, 'score': 0.009479046}","{'bounding_box': array([ 0.00773689, -0.0527457 ,  0.44499335,  0.5967866 ], dtype=float32), 'class_id': 33.0, 'score': 0.009432614}","{'bounding_box': array([0.02320427, 0.13661149, 0.47925746, 0.8269234 ], dtype=float32), 'class_id': 21.0, 'score': 0.009390324}"
345,Sphynx_104_jpg.rf.e7cb65a6212f786130b1bf1bf6d114a1.jpg,500,334,"{'bounding_box': array([0.2692672 , 0.37988877, 0.5710157 , 0.5637996 ], dtype=float32), 'class_id': 11.0, 'score': 0.94906753}","{'bounding_box': array([0.0809889, 0.0176563, 0.5777528, 0.8526217], dtype=float32), 'class_id': 35.0, 'score': 0.024697632}","{'bounding_box': array([ 0.0147773 , -0.13120764,  0.619531  ,  0.71184146], dtype=float32), 'class_id': 35.0, 'score': 0.010801524}","{'bounding_box': array([0.35545656, 0.9699505 , 0.43030962, 1.0027014 ], dtype=float32), 'class_id': 17.0, 'score': 0.0088843405}","{'bounding_box': array([-0.1880906 ,  0.3468359 ,  0.57297385,  1.2094569 ], dtype=float32), 'class_id': 22.0, 'score': 0.008225441}","{'bounding_box': array([-0.08114403,  0.18343186,  0.3502802 ,  0.9441693 ], dtype=float32), 'class_id': 22.0, 'score': 0.008184582}","{'bounding_box': array([0.04659212, 0.21636835, 0.62880594, 1.1851892 ], dtype=float32), 'class_id': 22.0, 'score': 0.0078547895}","{'bounding_box': array([-0.00018479,  0.00347978,  0.11956763,  0.06592847], dtype=float32), 'class_id': 25.0, 'score': 0.007822096}","{'bounding_box': array([0.7400886 , 0.67707914, 0.8731184 , 0.74411064], dtype=float32), 'class_id': 37.0, 'score': 0.0076397657}","{'bounding_box': array([-0.08650173,  0.136275  ,  0.5260353 ,  1.0766778 ], dtype=float32), 'class_id': 22.0, 'score': 0.0069800317}"
346,beagle_17_jpg.rf.d661ada4a90caaa8afcae50682d24a1a.jpg,333,500,"{'bounding_box': array([0.37069643, 0.38481778, 0.5661985 , 0.76263005], dtype=float32), 'class_id': 13.0, 'score': 0.7056236}","{'bounding_box': array([0.34019482, 0.22758898, 0.58774394, 0.7345265 ], dtype=float32), 'class_id': 13.0, 'score': 0.015178114}","{'bounding_box': array([0.04155329, 0.2096051 , 0.6175351 , 1.1092407 ], dtype=float32), 'class_id': 23.0, 'score': 0.010586172}","{'bounding_box': array([-0.01345447,  0.04165046,  0.10688793,  0.33192992], dtype=float32), 'class_id': 10.0, 'score': 0.009892523}","{'bounding_box': array([-0.04329285,  0.27890116,  0.5904188 ,  0.86134464], dtype=float32), 'class_id': 28.0, 'score': 0.007498294}","{'bounding_box': array([0.6141976 , 0.28158334, 0.65983224, 0.3781431 ], dtype=float32), 'class_id': 7.0, 'score': 0.007208556}","{'bounding_box': array([-0.16293631,  0.28648558,  0.51717824,  1.203374  ], dtype=float32), 'class_id': 21.0, 'score': 0.006539136}","{'bounding_box': array([0.69177353, 0.00591676, 1.0047843 , 0.24763812], dtype=float32), 'class_id': 5.0, 'score': 0.0053450167}","{'bounding_box': array([0.71825176, 0.5522167 , 0.7809134 , 0.69159967], dtype=float32), 'class_id': 5.0, 'score': 0.0052788556}","{'bounding_box': array([0.32308516, 0.03274456, 0.60844004, 0.69037473], dtype=float32), 'class_id': 13.0, 'score': 0.005215168}"
347,Bombay_122_jpg.rf.218d47f5275b4de8706a9a56e6276113.jpg,500,375,"{'bounding_box': array([ 0.20580718, -0.05273351,  0.8449379 ,  0.9739708 ], dtype=float32), 'class_id': 4.0, 'score': 0.031610906}","{'bounding_box': array([0.27895314, 0.19753224, 0.34662265, 0.289258  ], dtype=float32), 'class_id': 12.0, 'score': 0.021987617}","{'bounding_box': array([0.25610957, 0.2270205 , 0.76898813, 0.9884027 ], dtype=float32), 'class_id': 9.0, 'score': 0.018352091}","{'bounding_box': array([0.28104138, 0.18074305, 0.3512004 , 0.26619273], dtype=float32), 'class_id': 12.0, 'score': 0.017664135}","{'bounding_box': array([0.31808114, 0.48977345, 0.3809272 , 0.6223642 ], dtype=float32), 'class_id': 13.0, 'score': 0.015148938}","{'bounding_box': array([0.43394825, 0.22394711, 0.49454352, 0.30695397], dtype=float32), 'class_id': 6.0, 'score': 0.014377683}","{'bounding_box': array([ 0.10572484, -0.2154867 ,  1.0073233 ,  1.0513179 ], dtype=float32), 'class_id': 1.0, 'score': 0.011085659}","{'bounding_box': array([0.23662868, 0.20995659, 1.1310102 , 0.99747986], dtype=float32), 'class_id': 34.0, 'score': 0.007992446}","{'bounding_box': array([-0.06711841,  0.00691172,  0.29367307,  0.7636044 ], dtype=float32), 'class_id': 36.0, 'score': 0.007560909}","{'bounding_box': array([0.5606512, 0.9288078, 0.825915 , 1.0006313], dtype=float32), 'class_id': 18.0, 'score': 0.0074421763}"
348,leonberger_112_jpg.rf.fe221a67a84b04debc4b5d7ce0555784.jpg,500,375,"{'bounding_box': array([0.05080494, 0.21011883, 0.8724067 , 0.80359703], dtype=float32), 'class_id': 25.0, 'score': 0.96842235}","{'bounding_box': array([0.7157181 , 0.9165886 , 0.98145264, 1.0050296 ], dtype=float32), 'class_id': 1.0, 'score': 0.20628434}","{'bounding_box': array([ 0.03944138, -0.13476676,  0.92993605,  0.8321357 ], dtype=float32), 'class_id': 25.0, 'score': 0.024621218}","{'bounding_box': array([0.7817948 , 0.9237468 , 0.99854743, 1.0206875 ], dtype=float32), 'class_id': 6.0, 'score': 0.012218535}","{'bounding_box': array([0.20828158, 0.9467337 , 0.36494458, 1.0058346 ], dtype=float32), 'class_id': 0.0, 'score': 0.0116452575}","{'bounding_box': array([0.73602456, 0.93355495, 0.92318887, 1.0133117 ], dtype=float32), 'class_id': 1.0, 'score': 0.011253655}","{'bounding_box': array([0.06009374, 0.5150596 , 0.09088653, 0.5800061 ], dtype=float32), 'class_id': 10.0, 'score': 0.010472864}","{'bounding_box': array([0.61273456, 0.89905196, 0.91300535, 1.028501  ], dtype=float32), 'class_id': 35.0, 'score': 0.010139376}","{'bounding_box': array([-0.00408157,  0.6098573 ,  0.05198859,  0.77946997], dtype=float32), 'class_id': 10.0, 'score': 0.0078751445}","{'bounding_box': array([0.5237181 , 0.31672788, 0.85626876, 0.7401532 ], dtype=float32), 'class_id': 25.0, 'score': 0.0074748993}"
349,japanese_chin_146_jpg.rf.c3589330bd6ebf8e3414f28984a61727.jpg,500,375,"{'bounding_box': array([0.07131496, 0.26933306, 0.57127345, 0.60153013], dtype=float32), 'class_id': 25.0, 'score': 0.6357418}","{'bounding_box': array([0.6587431 , 0.00346149, 0.8309614 , 0.06263839], dtype=float32), 'class_id': 37.0, 'score': 0.01281777}","{'bounding_box': array([0.49025366, 0.94800544, 0.66113144, 1.0076083 ], dtype=float32), 'class_id': 37.0, 'score': 0.012788624}","{'bounding_box': array([-0.00176612,  0.01758252,  0.14092974,  0.29870296], dtype=float32), 'class_id': 10.0, 'score': 0.012336493}","{'bounding_box': array([0.57656646, 0.10774476, 0.6494304 , 0.20902699], dtype=float32), 'class_id': 23.0, 'score': 0.010702997}","{'bounding_box': array([0.57231253, 0.07659091, 0.65074676, 0.1860521 ], dtype=float32), 'class_id': 12.0, 'score': 0.01064533}","{'bounding_box': array([0.58184254, 0.13901722, 0.647908  , 0.23540929], dtype=float32), 'class_id': 23.0, 'score': 0.009107977}","{'bounding_box': array([0.7631377 , 0.3710643 , 0.90826464, 0.4595865 ], dtype=float32), 'class_id': 37.0, 'score': 0.008832544}","{'bounding_box': array([-0.00235892,  0.58293563,  0.0770734 ,  0.8705587 ], dtype=float32), 'class_id': 3.0, 'score': 0.008525789}","{'bounding_box': array([0.08859324, 0.13798398, 0.647671  , 0.5766615 ], dtype=float32), 'class_id': 30.0, 'score': 0.0082626045}"
350,chihuahua_145_jpg.rf.da13f36571b4a099d0e764ef191a4a69.jpg,300,200,"{'bounding_box': array([0.16256167, 0.31014168, 0.60405314, 0.6401763 ], dtype=float32), 'class_id': 26.0, 'score': 0.8026079}","{'bounding_box': array([0.2186898 , 0.5275681 , 0.37130046, 0.63950646], dtype=float32), 'class_id': 1.0, 'score': 0.03378114}","{'bounding_box': array([0.17950459, 0.30851883, 0.5481385 , 0.5468645 ], dtype=float32), 'class_id': 26.0, 'score': 0.018610328}","{'bounding_box': array([0.05515066, 0.31367654, 0.6631924 , 1.1772981 ], dtype=float32), 'class_id': 13.0, 'score': 0.009803861}","{'bounding_box': array([0.16561355, 0.47187823, 0.4175101 , 0.64107627], dtype=float32), 'class_id': 20.0, 'score': 0.0077450275}","{'bounding_box': array([0.18499386, 0.31884357, 0.45261753, 0.62465274], dtype=float32), 'class_id': 26.0, 'score': 0.0071646273}","{'bounding_box': array([0.23083842, 0.5198873 , 0.46191102, 0.64130807], dtype=float32), 'class_id': 0.0, 'score': 0.006378144}","{'bounding_box': array([0.15629156, 0.11136439, 0.6103812 , 0.6208136 ], dtype=float32), 'class_id': 26.0, 'score': 0.0063130558}","{'bounding_box': array([0.17158593, 0.3163322 , 0.4266755 , 0.43109152], dtype=float32), 'class_id': 0.0, 'score': 0.0061383545}","{'bounding_box': array([0.6082098, 0.0114409, 0.9936344, 0.1880328], dtype=float32), 'class_id': 37.0, 'score': 0.0061165094}"
351,american_bulldog_176_jpg.rf.92f96e4ec1bccbdbc8243c6888ca10ff.jpg,500,333,"{'bounding_box': array([0.17944703, 0.34404033, 0.8175514 , 0.6809729 ], dtype=float32), 'class_id': 13.0, 'score': 0.8717135}","{'bounding_box': array([0.63688433, 0.00327368, 0.8152844 , 0.07505007], dtype=float32), 'class_id': 37.0, 'score': 0.012877077}","{'bounding_box': array([-0.13700357, -0.06842133,  0.8810588 ,  0.7369406 ], dtype=float32), 'class_id': 13.0, 'score': 0.012867719}","{'bounding_box': array([0.11021414, 0.30462593, 0.8393533 , 0.83638185], dtype=float32), 'class_id': 13.0, 'score': 0.012260854}","{'bounding_box': array([-0.05714706,  0.29137754,  0.8784144 ,  1.2162281 ], dtype=float32), 'class_id': 17.0, 'score': 0.011959642}","{'bounding_box': array([0.12217849, 0.0847325 , 0.84311694, 0.677263  ], dtype=float32), 'class_id': 12.0, 'score': 0.011287361}","{'bounding_box': array([-0.08346757,  0.19536823,  0.7923392 ,  0.766021  ], dtype=float32), 'class_id': 28.0, 'score': 0.009721607}","{'bounding_box': array([0.5549686 , 0.00517654, 0.7218213 , 0.07002018], dtype=float32), 'class_id': 25.0, 'score': 0.008518636}","{'bounding_box': array([ 2.7354807e-04, -2.2615105e-02,  2.0081538e-01,  4.5694873e-01],
      dtype=float32), 'class_id': 26.0, 'score': 0.008055121}","{'bounding_box': array([ 0.15956503, -0.08799571,  1.1523421 ,  0.6868844 ], dtype=float32), 'class_id': 13.0, 'score': 0.007817119}"
